,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
53,model_type.alexnet,activation.relu,0.857421875,0.42140214641888935,0.8824824,0.3357805,53,0.01,0.0005,4048.6690199375153
54,model_type.alexnet,activation.relu,0.8531901041666666,0.4528639813264211,0.88662374,0.327909,54,0.01,0.0005,4123.308521270752
55,model_type.alexnet,activation.relu,0.8536241319444444,0.438888152440389,0.8879641,0.3200512,55,0.01,0.0005,4197.9711327552795
56,model_type.alexnet,activation.relu,0.8521050347222222,0.43685359756151837,0.88982475,0.31351647,56,0.01,0.0005,4273.1389038562775
57,model_type.alexnet,activation.relu,0.8518880208333334,0.4503339429696401,0.89278567,0.30785966,57,0.01,0.0005,4347.643602132797
58,model_type.alexnet,activation.relu,0.8478732638888888,0.44773534933725995,0.89548653,0.29668084,58,0.01,0.0005,4422.32970905304
59,model_type.alexnet,activation.relu,0.8600260416666666,0.4361201624075572,0.89690703,0.29637605,59,0.01,0.0005,4496.948753356934
60,model_type.alexnet,activation.relu,0.8628472222222222,0.42534221874343026,0.89928776,0.28601134,60,0.01,0.0005,4572.248909711838
61,model_type.alexnet,activation.relu,0.8636067708333334,0.41016488936212325,0.90196866,0.28100288,61,0.01,0.0005,4646.471626996994
62,model_type.alexnet,activation.relu,0.8600260416666666,0.43475432528389824,0.9036692,0.27523682,62,0.01,0.0005,4720.882689476013
63,model_type.alexnet,activation.relu,0.8641493055555556,0.40904030203819275,0.9049296,0.26995602,63,0.01,0.0005,4795.65767121315
64,model_type.alexnet,activation.relu,0.8659939236111112,0.41067034006118774,0.90701026,0.26299605,64,0.01,0.0005,4872.464605331421
65,model_type.alexnet,activation.relu,0.8649088541666666,0.41007697582244873,0.9083907,0.25806177,65,0.01,0.0005,4947.254098415375
66,model_type.alexnet,activation.relu,0.8567708333333334,0.450697703493966,0.91015124,0.2549712,66,0.01,0.0005,5021.20628118515
67,model_type.alexnet,activation.relu,0.8615451388888888,0.4392275942696465,0.9138724,0.24536523,67,0.01,0.0005,5095.595628499985
68,model_type.alexnet,activation.relu,0.857421875,0.44669145345687866,0.9147927,0.24321611,68,0.01,0.0005,5170.087251186371
69,model_type.alexnet,activation.relu,0.8597005208333334,0.441527611679501,0.91637325,0.23635787,69,0.01,0.0005,5244.261070489883
70,model_type.alexnet,activation.relu,0.8463541666666666,0.5001098182466295,0.9202345,0.22892854,70,0.01,0.0005,5318.646554708481
71,model_type.alexnet,activation.relu,0.8682725694444444,0.43195369177394444,0.921915,0.22491306,71,0.01,0.0005,5393.814022064209
72,model_type.alexnet,activation.relu,0.8598090277777778,0.44914552238252425,0.9224552,0.22121665,72,0.01,0.0005,5468.995794296265
73,model_type.alexnet,activation.relu,0.86328125,0.44185438089900547,0.9253361,0.21246783,73,0.01,0.0005,5543.165440559387
74,model_type.alexnet,activation.relu,0.873046875,0.4180139766799079,0.9285171,0.20582859,74,0.01,0.0005,5617.332275629044
75,model_type.alexnet,activation.relu,0.8785807291666666,0.39861157536506653,0.9455426,0.15825799,75,0.01,0.0005,5691.8977394104
76,model_type.alexnet,activation.relu,0.8797743055555556,0.39097264409065247,0.94704306,0.15180352,76,0.01,0.0005,5766.537086486816
77,model_type.alexnet,activation.relu,0.8791232638888888,0.3958807653850979,0.94888365,0.14939591,77,0.01,0.0005,5840.783427238464
78,model_type.alexnet,activation.relu,0.8820529513888888,0.39738278256522286,0.9490437,0.14573015,78,0.01,0.0005,5915.096344470978
79,model_type.alexnet,activation.relu,0.8782552083333334,0.3966396020518409,0.95136446,0.14269057,79,0.01,0.0005,5990.538701534271
80,model_type.alexnet,activation.relu,0.8802083333333334,0.39907394846280414,0.9519646,0.1411506,80,0.01,0.0005,6064.810373067856
81,model_type.alexnet,activation.relu,0.8806423611111112,0.3993982175985972,0.9509843,0.14115453,81,0.01,0.0005,6140.0833876132965
82,model_type.alexnet,activation.relu,0.8803168402777778,0.3961060874991947,0.9517646,0.14019084,82,0.01,0.0005,6214.293079853058
83,model_type.alexnet,activation.relu,0.8780381944444444,0.40747851464483476,0.95228475,0.13852637,83,0.01,0.0005,6288.768141031265
84,model_type.alexnet,activation.relu,0.8809678819444444,0.4099767539236281,0.9524048,0.13549386,84,0.01,0.0005,6363.6921417713165
85,model_type.alexnet,activation.relu,0.8811848958333334,0.4027482138739692,0.953145,0.13427562,85,0.01,0.0005,6438.458203792572
86,model_type.alexnet,activation.relu,0.8799913194444444,0.4080047309398651,0.9545255,0.13246655,86,0.01,0.0005,6513.118891000748
87,model_type.alexnet,activation.relu,0.8825954861111112,0.39796192447344464,0.95480555,0.13142055,87,0.01,0.0005,6587.833957433701
88,model_type.alexnet,activation.relu,0.87890625,0.413780497180091,0.95418537,0.13134083,88,0.01,0.0005,6661.986543893814
89,model_type.alexnet,activation.relu,0.8796657986111112,0.4141569402482774,0.95510566,0.12897575,89,0.01,0.0005,6736.677380800247
90,model_type.alexnet,activation.relu,0.8821614583333334,0.40494436687893337,0.95430535,0.12948145,90,0.01,0.0005,6811.421622514725
