,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
41,model_type.resnet18,0.4801682692307692,2.1951115268927355,0.650138,1.356462,41,0.01,0.0005,8673.597905635834
42,model_type.resnet18,0.48517628205128205,2.174610203657395,0.6568502,1.3265115,42,0.01,0.0005,8877.473575115204
43,model_type.resnet18,0.45853365384615385,2.3621051204510226,0.6649528,1.2936176,43,0.01,0.0005,9082.440632343292
44,model_type.resnet18,0.49298878205128205,2.1572250311191263,0.6732354,1.2566788,44,0.01,0.0005,9287.182520627975
45,model_type.resnet18,0.48197115384615385,2.1979145346543727,0.6805078,1.2290919,45,0.01,0.0005,9492.683973550797
46,model_type.resnet18,0.4935897435897436,2.128636736136216,0.6876901,1.1962297,46,0.01,0.0005,9698.467737197876
47,model_type.resnet18,0.4857772435897436,2.195360067563179,0.69645286,1.1594378,47,0.01,0.0005,9902.773546934128
48,model_type.resnet18,0.4951923076923077,2.166806091100742,0.7033651,1.1332426,48,0.01,0.0005,10110.318497180939
49,model_type.resnet18,0.49759615384615385,2.1583102895663333,0.71173775,1.0987492,49,0.01,0.0005,10316.687844753265
50,model_type.resnet18,0.5022035256410257,2.1450757766381288,0.7188901,1.0676273,50,0.01,0.0005,10523.648838281631
51,model_type.resnet18,0.4933894230769231,2.185204884944818,0.7243418,1.0437417,51,0.01,0.0005,10731.12741613388
52,model_type.resnet18,0.4807692307692308,2.2523511357796497,0.73585546,1.0036281,52,0.01,0.0005,10937.914023160934
53,model_type.resnet18,0.49278846153846156,2.2381885999288316,0.7415573,0.97243756,53,0.01,0.0005,11144.140233516693
54,model_type.resnet18,0.4895833333333333,2.2694012415714755,0.7518906,0.93867767,54,0.01,0.0005,11349.674766778946
55,model_type.resnet18,0.5056089743589743,2.114423522582421,0.7581626,0.9136003,55,0.01,0.0005,11552.545312404633
56,model_type.resnet18,0.49399038461538464,2.215398690639398,0.7661952,0.88509774,56,0.01,0.0005,11758.487293958664
57,model_type.resnet18,0.5042067307692307,2.188507176362551,0.77447784,0.8546767,57,0.01,0.0005,11964.069652080536
58,model_type.resnet18,0.5026041666666666,2.211744719590896,0.7810199,0.8285884,58,0.01,0.0005,12172.450670719147
59,model_type.resnet18,0.5050080128205128,2.1879588533670473,0.78638166,0.8013885,59,0.01,0.0005,12378.864260435104
60,model_type.resnet18,0.5062099358974359,2.186029775020404,0.7964949,0.7688093,60,0.01,0.0005,12588.991055488586
61,model_type.resnet18,0.5026041666666666,2.1998369158842626,0.8042974,0.7430656,61,0.01,0.0005,12795.973396539688
62,model_type.resnet18,0.4895833333333333,2.343560605477064,0.8090189,0.7196858,62,0.01,0.0005,13003.76640868187
63,model_type.resnet18,0.4989983974358974,2.230168272287418,0.8171815,0.69470966,63,0.01,0.0005,13215.0920317173
64,model_type.resnet18,0.5004006410256411,2.249864888496888,0.82470393,0.66829723,64,0.01,0.0005,13422.336688518524
65,model_type.resnet18,0.5046073717948718,2.224614387903458,0.8328165,0.6386414,65,0.01,0.0005,13626.047758340836
66,model_type.resnet18,0.4969951923076923,2.2737544744442673,0.8396387,0.6130053,66,0.01,0.0005,13833.670718669891
67,model_type.resnet18,0.5452724358974359,1.9983308101311708,0.9171335,0.38810232,67,0.01,0.0005,14040.213585853577
68,model_type.resnet18,0.5416666666666666,2.0012239691538687,0.93568945,0.33474547,68,0.01,0.0005,14246.325266599655
69,model_type.resnet18,0.5434695512820513,2.0039827869488644,0.94014084,0.32077846,69,0.01,0.0005,14454.24066209793
70,model_type.resnet18,0.5474759615384616,2.002137988041609,0.94416213,0.30930433,70,0.01,0.0005,14660.397192001343
71,model_type.resnet18,0.5452724358974359,2.010434757440518,0.94712305,0.3011959,71,0.01,0.0005,14865.188019275665
72,model_type.resnet18,0.546875,1.9993458894582896,0.94892365,0.2933728,72,0.01,0.0005,15072.326110601425
73,model_type.resnet18,0.5456730769230769,2.0027970106173782,0.9515245,0.28418154,73,0.01,0.0005,15273.944386959076
74,model_type.resnet18,0.5424679487179487,2.018890229555277,0.9541553,0.2792161,74,0.01,0.0005,15478.11046242714
75,model_type.resnet18,0.5414663461538461,2.0168752471605935,0.9551557,0.2743344,75,0.01,0.0005,15685.343707561493
76,model_type.resnet18,0.5440705128205128,2.0158391564320297,0.95610595,0.27047744,76,0.01,0.0005,15890.949892759323
77,model_type.resnet18,0.5406650641025641,2.033406829222655,0.9569162,0.2665713,77,0.01,0.0005,16097.75904083252
78,model_type.resnet18,0.5422676282051282,2.034398525189131,0.9579265,0.2627568,78,0.01,0.0005,16301.869959115982
79,model_type.resnet18,0.5396634615384616,2.0496316154797873,0.96013725,0.25610048,79,0.01,0.0005,16509.272881746292
80,model_type.resnet18,0.5444711538461539,2.034213435955537,0.96019727,0.254669,80,0.01,0.0005,16713.199122190475
81,model_type.resnet18,0.5424679487179487,2.0358869433403015,0.96144766,0.25210044,81,0.01,0.0005,16916.100467920303
