,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
29,model_type.hresnet18,0.3816105769230769,2.6198299328486123,0.45660612,2.3030882,29,0.01,0.0005,11814.228816747665
30,model_type.hresnet18,0.4094551282051282,2.487834257957263,0.46605915,2.2542892,30,0.01,0.0005,12209.544405221939
31,model_type.hresnet18,0.4104567307692308,2.4982895041123414,0.47858316,2.2028809,31,0.01,0.0005,12600.220755338669
32,model_type.hresnet18,0.42467948717948717,2.441964633953877,0.4871959,2.1533613,32,0.01,0.0005,12990.94313955307
33,model_type.hresnet18,0.4286858974358974,2.386762343920194,0.49764925,2.1088343,33,0.01,0.0005,13391.378159761429
34,model_type.hresnet18,0.4282852564102564,2.3924129651143002,0.5077125,2.059564,34,0.01,0.0005,13782.793651342392
35,model_type.hresnet18,0.4270833333333333,2.4282582921859546,0.51704544,2.0115037,35,0.01,0.0005,14173.492202758789
36,model_type.hresnet18,0.42908653846153844,2.3961628400362454,0.52611834,1.9706388,36,0.01,0.0005,14564.758082389832
37,model_type.hresnet18,0.45072115384615385,2.289809826092842,0.5352813,1.9274471,37,0.01,0.0005,14954.741216897964
38,model_type.hresnet18,0.44751602564102566,2.299548415037302,0.5439641,1.8851789,38,0.01,0.0005,15347.571558713913
39,model_type.hresnet18,0.4511217948717949,2.2854440808296204,0.5537672,1.843076,39,0.01,0.0005,15740.884180545807
40,model_type.hresnet18,0.46173878205128205,2.2780812627229934,0.56316024,1.8034315,40,0.01,0.0005,16134.128377199173
41,model_type.hresnet18,0.45372596153846156,2.2910382640667453,0.57164294,1.7626827,41,0.01,0.0005,16528.880744934082
42,model_type.hresnet18,0.4673477564102564,2.2208654284477234,0.58240634,1.7238142,42,0.01,0.0005,16921.69400691986
43,model_type.hresnet18,0.4547275641025641,2.2651496468446193,0.58974874,1.6848713,43,0.01,0.0005,17311.084228992462
44,model_type.hresnet18,0.476963141025641,2.2059856118300023,0.60072225,1.6421498,44,0.01,0.0005,17702.060142993927
45,model_type.hresnet18,0.46274038461538464,2.2335733480942555,0.6070042,1.6074222,45,0.01,0.0005,18090.835082769394
46,model_type.hresnet18,0.47896634615384615,2.194574019847772,0.6131462,1.5747519,46,0.01,0.0005,18482.04595541954
47,model_type.hresnet18,0.483974358974359,2.152388404577206,0.62273926,1.5368758,47,0.01,0.0005,18873.636702537537
48,model_type.hresnet18,0.476963141025641,2.157735072649442,0.62988156,1.5010666,48,0.01,0.0005,19267.093062400818
49,model_type.hresnet18,0.47876602564102566,2.194029844724215,0.6388844,1.4658369,49,0.01,0.0005,19663.97886300087
50,model_type.hresnet18,0.47596153846153844,2.185145813685197,0.64641684,1.4286377,50,0.01,0.0005,20057.674491643906
51,model_type.hresnet18,0.48778044871794873,2.1497710668123684,0.6563,1.3960173,51,0.01,0.0005,20445.205581188202
52,model_type.hresnet18,0.47636217948717946,2.2089234559963913,0.6627621,1.3640015,52,0.01,0.0005,20833.751373767853
53,model_type.hresnet18,0.4785657051282051,2.195864636164445,0.67020446,1.3315192,53,0.01,0.0005,21222.6201877594
54,model_type.hresnet18,0.4781650641025641,2.216255302612598,0.67806697,1.2985133,54,0.01,0.0005,21614.523300409317
55,model_type.hresnet18,0.4885817307692308,2.128620826281034,0.68455905,1.269712,55,0.01,0.0005,22010.14127755165
56,model_type.hresnet18,0.4989983974358974,2.0985112006847677,0.69605273,1.229105,56,0.01,0.0005,22400.28003358841
57,model_type.hresnet18,0.4947916666666667,2.1516653314614906,0.70023406,1.2073717,57,0.01,0.0005,22792.615067481995
58,model_type.hresnet18,0.49499198717948717,2.154551157584557,0.7081866,1.1712345,58,0.01,0.0005,23184.970328330994
59,model_type.hresnet18,0.4873798076923077,2.1904426782559128,0.71674937,1.1395891,59,0.01,0.0005,23577.583370685577
60,model_type.hresnet18,0.47936698717948717,2.2129556506108017,0.7230114,1.1098675,60,0.01,0.0005,23971.46637892723
61,model_type.hresnet18,0.5074118589743589,2.0915723397181583,0.73129404,1.0800643,61,0.01,0.0005,24359.795427322388
62,model_type.hresnet18,0.5038060897435898,2.091430570834722,0.73837626,1.0472994,62,0.01,0.0005,24751.472677230835
63,model_type.hresnet18,0.4751602564102564,2.269680319688259,0.7459887,1.0188782,63,0.01,0.0005,25142.690401554108
64,model_type.hresnet18,0.5020032051282052,2.119158407052358,0.75196064,0.99339473,64,0.01,0.0005,25532.252382278442
65,model_type.hresnet18,0.49919871794871795,2.1359217289166574,0.7615937,0.96085566,65,0.01,0.0005,25924.70946788788
66,model_type.hresnet18,0.48978365384615385,2.234553425739973,0.7664953,0.9346805,66,0.01,0.0005,26318.125789165497
67,model_type.hresnet18,0.5072115384615384,2.0946660485023108,0.77127683,0.91410065,67,0.01,0.0005,26709.642598867416
68,model_type.hresnet18,0.4879807692307692,2.2228729281670008,0.7806198,0.8840699,68,0.01,0.0005,27100.284234046936
69,model_type.hresnet18,0.5128205128205128,2.0927404256967397,0.7886224,0.85601497,69,0.01,0.0005,27495.47639322281
70,model_type.hresnet18,0.48457532051282054,2.2477853023088894,0.79423416,0.829881,70,0.01,0.0005,27883.5813062191
71,model_type.hresnet18,0.49439102564102566,2.2247952406223,0.8009963,0.8061227,71,0.01,0.0005,28271.23622226715
72,model_type.hresnet18,0.4973958333333333,2.2229457008532987,0.80709827,0.7786218,72,0.01,0.0005,28663.046334266663
73,model_type.hresnet18,0.5414663461538461,1.9644448054142487,0.88668376,0.5296206,73,0.01,0.0005,29065.166429281235
74,model_type.hresnet18,0.5336538461538461,1.9698060735678062,0.90597993,0.47148073,74,0.01,0.0005,29457.109946250916
75,model_type.hresnet18,0.5484775641025641,1.936626250927265,0.91423255,0.4477719,75,0.01,0.0005,29846.56486606598
76,model_type.hresnet18,0.5350560897435898,1.9618079708172724,0.91773367,0.43285218,76,0.01,0.0005,30235.425050735474
77,model_type.hresnet18,0.5346554487179487,1.9775265210714095,0.9222151,0.42178717,77,0.01,0.0005,30623.4812977314
78,model_type.hresnet18,0.5370592948717948,1.9655276980155554,0.9240257,0.41275638,78,0.01,0.0005,31010.962640285492
79,model_type.hresnet18,0.5394631410256411,1.9579855524576628,0.92534614,0.40727016,79,0.01,0.0005,31408.12478995323
80,model_type.hresnet18,0.5360576923076923,1.9794593300574865,0.9285771,0.39965507,80,0.01,0.0005,31800.091544389725
81,model_type.hresnet18,0.5364583333333334,1.9634785560461192,0.9309479,0.39107156,81,0.01,0.0005,32192.186129808426
82,model_type.hresnet18,0.5326522435897436,1.9833787664389,0.9322683,0.38538224,82,0.01,0.0005,32580.864296913147
83,model_type.hresnet18,0.5354567307692307,1.981199629795857,0.9334287,0.38222128,83,0.01,0.0005,32970.874127388
84,model_type.hresnet18,0.5378605769230769,1.9803185447668419,0.9366697,0.3751226,84,0.01,0.0005,33363.485447883606
85,model_type.hresnet18,0.5344551282051282,1.9717988249583123,0.9364297,0.37222368,85,0.01,0.0005,33753.03700876236
86,model_type.hresnet18,0.5324519230769231,1.992731511592865,0.9381802,0.3654369,86,0.01,0.0005,34144.70805644989
87,model_type.hresnet18,0.530448717948718,1.9937200775513282,0.9399408,0.35913765,87,0.01,0.0005,34532.23287510872
88,model_type.hresnet18,0.5366586538461539,1.9995988469857435,0.94137126,0.3570116,88,0.01,0.0005,34921.233795404434
89,model_type.hresnet18,0.5346554487179487,1.977122696546408,0.94087106,0.353692,89,0.01,0.0005,35315.27882933617
