,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
35,model_type.halexnet,activation.relu,0.8370225694444444,0.48473413785298664,0.8746599,0.36233988,35,0.01,0.0005,4310.116457700729
36,model_type.halexnet,activation.relu,0.8374565972222222,0.4806626968913608,0.87590027,0.3573236,36,0.01,0.0005,4429.917780637741
37,model_type.halexnet,activation.relu,0.8396267361111112,0.4827493164274428,0.87948143,0.34507897,37,0.01,0.0005,4549.046764612198
38,model_type.halexnet,activation.relu,0.8526475694444444,0.43751859333780074,0.8833026,0.33447006,38,0.01,0.0005,4669.875874042511
39,model_type.halexnet,activation.relu,0.8509114583333334,0.4456934332847595,0.88648367,0.32581192,39,0.01,0.0005,4789.047212600708
40,model_type.halexnet,activation.relu,0.8511284722222222,0.4495897094408671,0.8889245,0.31549653,40,0.01,0.0005,4908.653864860535
41,model_type.halexnet,activation.relu,0.8589409722222222,0.4205324384901259,0.89206547,0.30595896,41,0.01,0.0005,5028.007706642151
42,model_type.halexnet,activation.relu,0.8403862847222222,0.5014221734470792,0.8951865,0.29851922,42,0.01,0.0005,5149.9140729904175
43,model_type.halexnet,activation.relu,0.8479817708333334,0.47412330905596417,0.8975472,0.2909813,43,0.01,0.0005,5276.359832048416
44,model_type.halexnet,activation.relu,0.8592664930555556,0.4288841154840257,0.9008683,0.28527388,44,0.01,0.0005,5395.624270439148
45,model_type.halexnet,activation.relu,0.8619791666666666,0.4227411647637685,0.90190864,0.2784784,45,0.01,0.0005,5515.366017580032
46,model_type.halexnet,activation.relu,0.8631727430555556,0.4228939049773746,0.9078305,0.26629758,46,0.01,0.0005,5635.155071020126
47,model_type.halexnet,activation.relu,0.8645833333333334,0.4164009425375197,0.9075104,0.26327688,47,0.01,0.0005,5755.2968010902405
48,model_type.halexnet,activation.relu,0.8663194444444444,0.4111727641688453,0.9111916,0.25536114,48,0.01,0.0005,5875.312393188477
49,model_type.halexnet,activation.relu,0.8531901041666666,0.4649764034483168,0.9150128,0.24422278,49,0.01,0.0005,5995.292630434036
50,model_type.halexnet,activation.relu,0.8564453125,0.4540493388970693,0.91651326,0.23968853,50,0.01,0.0005,6115.265738248825
51,model_type.halexnet,activation.relu,0.8629557291666666,0.4386949572298262,0.91961426,0.23041323,51,0.01,0.0005,6234.430098772049
52,model_type.halexnet,activation.relu,0.8572048611111112,0.4636828535132938,0.9174736,0.23089369,52,0.01,0.0005,6353.707676649094
53,model_type.halexnet,activation.relu,0.8531901041666666,0.48091020186742145,0.9210948,0.22577888,53,0.01,0.0005,6480.078952550888
54,model_type.halexnet,activation.relu,0.8628472222222222,0.44353648357921177,0.92419577,0.21630098,54,0.01,0.0005,6598.988169431686
55,model_type.halexnet,activation.relu,0.8654513888888888,0.43480506870481705,0.92413574,0.20954318,55,0.01,0.0005,6718.823903083801
56,model_type.halexnet,activation.relu,0.8670789930555556,0.4078419506549835,0.92757684,0.20598781,56,0.01,0.0005,6837.384197950363
57,model_type.halexnet,activation.relu,0.8713107638888888,0.4225829574796889,0.92975754,0.19990218,57,0.01,0.0005,6956.287309408188
58,model_type.halexnet,activation.relu,0.8651258680555556,0.44801249437861973,0.93229836,0.19313851,58,0.01,0.0005,7076.247630357742
59,model_type.halexnet,activation.relu,0.8729383680555556,0.41806363066037494,0.9333187,0.19280125,59,0.01,0.0005,7194.523890733719
60,model_type.halexnet,activation.relu,0.869140625,0.4194160865412818,0.93485916,0.18275708,60,0.01,0.0005,7313.044374465942
61,model_type.halexnet,activation.relu,0.869140625,0.42785991893874276,0.9372599,0.17673331,61,0.01,0.0005,7432.91818356514
62,model_type.halexnet,activation.relu,0.8677300347222222,0.43922316034634906,0.9400808,0.17146507,62,0.01,0.0005,7551.1415939331055
63,model_type.halexnet,activation.relu,0.873046875,0.4143975509537591,0.93982077,0.1711474,63,0.01,0.0005,7670.268070936203
64,model_type.halexnet,activation.relu,0.8668619791666666,0.45181617471906876,0.94238156,0.16521809,64,0.01,0.0005,7789.869352817535
65,model_type.halexnet,activation.relu,0.8708767361111112,0.4277726213137309,0.9415213,0.16397275,65,0.01,0.0005,7912.2898671627045
66,model_type.halexnet,activation.relu,0.8729383680555556,0.44615107774734497,0.94490236,0.15673906,66,0.01,0.0005,8031.536883592606
67,model_type.halexnet,activation.relu,0.8695746527777778,0.4523291356033749,0.94700307,0.15127593,67,0.01,0.0005,8151.057162284851
68,model_type.halexnet,activation.relu,0.8842230902777778,0.40305869777997333,0.96334827,0.10654761,68,0.01,0.0005,8269.455640554428
69,model_type.halexnet,activation.relu,0.8837890625,0.41059507264031303,0.9674496,0.096013576,69,0.01,0.0005,8388.43646645546
70,model_type.halexnet,activation.relu,0.8819444444444444,0.4160357846154107,0.97009045,0.09040421,70,0.01,0.0005,8507.49422121048
71,model_type.halexnet,activation.relu,0.8849826388888888,0.4118524624241723,0.96975034,0.089680046,71,0.01,0.0005,8625.59114933014
72,model_type.halexnet,activation.relu,0.8811848958333334,0.4267232120037079,0.97217107,0.08380636,72,0.01,0.0005,8745.529021263123
73,model_type.halexnet,activation.relu,0.8819444444444444,0.42905611130926347,0.97177094,0.084433034,73,0.01,0.0005,8863.73799610138
74,model_type.halexnet,activation.relu,0.8798828125,0.42963580621613395,0.9721511,0.08256941,74,0.01,0.0005,8983.849218130112
75,model_type.halexnet,activation.relu,0.8809678819444444,0.42756472693549263,0.9726312,0.0823514,75,0.01,0.0005,9103.228239059448
76,model_type.halexnet,activation.relu,0.8829210069444444,0.43910787502924603,0.9730714,0.07905558,76,0.01,0.0005,9221.985449790955
77,model_type.halexnet,activation.relu,0.8806423611111112,0.4391958879099952,0.9733915,0.07981179,77,0.01,0.0005,9340.776546955109
78,model_type.halexnet,activation.relu,0.8835720486111112,0.42934975028038025,0.9726713,0.079521544,78,0.01,0.0005,9459.727219104767
79,model_type.halexnet,activation.relu,0.8806423611111112,0.4528229766421848,0.9732714,0.078367434,79,0.01,0.0005,9579.534283161163
80,model_type.halexnet,activation.relu,0.8832465277777778,0.4255654447608524,0.97503203,0.07393379,80,0.01,0.0005,9699.210688591003
81,model_type.halexnet,activation.relu,0.8828125,0.4331328107251061,0.9739917,0.075910464,81,0.01,0.0005,9818.777430772781
82,model_type.halexnet,activation.relu,0.8836805555555556,0.43679560555352104,0.974912,0.073421545,82,0.01,0.0005,9938.978489160538
