,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
27,model_type.halexnet,activation.relu,0.8237847222222222,0.5325087871816423,0.83798814,0.46522167,27,0.01,0.0005,3374.5073714256287
28,model_type.halexnet,activation.relu,0.8255208333333334,0.5169112384319305,0.8407891,0.45361844,28,0.01,0.0005,3493.6379771232605
29,model_type.halexnet,activation.relu,0.8186848958333334,0.536297039853202,0.8467109,0.44152078,29,0.01,0.0005,3613.843006134033
30,model_type.halexnet,activation.relu,0.8353949652777778,0.4980395932992299,0.85193264,0.42344657,30,0.01,0.0005,3735.144913673401
31,model_type.halexnet,activation.relu,0.8119574652777778,0.568571925163269,0.85697424,0.4139991,31,0.01,0.0005,3854.116804122925
32,model_type.halexnet,activation.relu,0.8389756944444444,0.47956225607130265,0.8603353,0.3988483,32,0.01,0.0005,3973.4999616146088
33,model_type.halexnet,activation.relu,0.8325737847222222,0.5059570074081421,0.86177576,0.39306894,33,0.01,0.0005,4092.924953222275
34,model_type.halexnet,activation.relu,0.8351779513888888,0.4903969466686249,0.86895806,0.37775472,34,0.01,0.0005,4212.436207771301
35,model_type.halexnet,activation.relu,0.837890625,0.500547856092453,0.86977834,0.3700599,35,0.01,0.0005,4331.731518983841
36,model_type.halexnet,activation.relu,0.83984375,0.4931919111145867,0.8766405,0.35415584,36,0.01,0.0005,4452.878885984421
37,model_type.halexnet,activation.relu,0.83984375,0.49760470787684125,0.8804818,0.34370983,37,0.01,0.0005,4572.979318618774
38,model_type.halexnet,activation.relu,0.8351779513888888,0.5124102632204691,0.87914133,0.34025112,38,0.01,0.0005,4692.0872893333435
39,model_type.halexnet,activation.relu,0.8473307291666666,0.46098534597290886,0.8845631,0.33032513,39,0.01,0.0005,4812.400532960892
40,model_type.halexnet,activation.relu,0.8415798611111112,0.49885064363479614,0.88740396,0.32265767,40,0.01,0.0005,4931.9951939582825
41,model_type.halexnet,activation.relu,0.8525390625,0.44972074031829834,0.890685,0.30930832,41,0.01,0.0005,5053.000645637512
42,model_type.halexnet,activation.relu,0.8506944444444444,0.4710911313692729,0.8923656,0.3047063,42,0.01,0.0005,5172.719711065292
43,model_type.halexnet,activation.relu,0.8512369791666666,0.4673577646414439,0.8959267,0.2945757,43,0.01,0.0005,5298.478444337845
44,model_type.halexnet,activation.relu,0.8479817708333334,0.4853866034083896,0.8982875,0.28331745,44,0.01,0.0005,5416.964936256409
45,model_type.halexnet,activation.relu,0.8578559027777778,0.4447690215375688,0.90068823,0.2809206,45,0.01,0.0005,5536.1058847904205
46,model_type.halexnet,activation.relu,0.8582899305555556,0.45230215456750655,0.90635,0.26943445,46,0.01,0.0005,5656.34996342659
47,model_type.halexnet,activation.relu,0.8642578125,0.42607734269566006,0.9075504,0.26326802,47,0.01,0.0005,5776.5274930000305
48,model_type.halexnet,activation.relu,0.8579644097222222,0.4461815257867177,0.90933096,0.25574523,48,0.01,0.0005,5896.187382221222
49,model_type.halexnet,activation.relu,0.8605685763888888,0.43193730380800033,0.91113156,0.25063488,49,0.01,0.0005,6017.2706780433655
50,model_type.halexnet,activation.relu,0.8618706597222222,0.4325397180186378,0.9146727,0.24412023,50,0.01,0.0005,6138.67146229744
51,model_type.halexnet,activation.relu,0.8646918402777778,0.4293593896759881,0.9179938,0.23534578,51,0.01,0.0005,6257.038677453995
52,model_type.halexnet,activation.relu,0.8645833333333334,0.43638357520103455,0.918614,0.22947152,52,0.01,0.0005,6376.627032756805
53,model_type.halexnet,activation.relu,0.8677300347222222,0.4359000325202942,0.9235755,0.21961309,53,0.01,0.0005,6494.974640369415
54,model_type.halexnet,activation.relu,0.8657769097222222,0.43634862701098126,0.92363554,0.21893649,54,0.01,0.0005,6613.7280514240265
55,model_type.halexnet,activation.relu,0.8617621527777778,0.448357042339113,0.925136,0.21347843,55,0.01,0.0005,6733.2992374897
56,model_type.halexnet,activation.relu,0.8621961805555556,0.45523977941936916,0.928197,0.20473269,56,0.01,0.0005,6852.298347949982
57,model_type.halexnet,activation.relu,0.8707682291666666,0.4324467447068956,0.9275368,0.20326327,57,0.01,0.0005,6972.386079072952
58,model_type.halexnet,activation.relu,0.8681640625,0.4282727771335178,0.93231833,0.19501519,58,0.01,0.0005,7091.528743505478
59,model_type.halexnet,activation.relu,0.8736979166666666,0.40984822975264656,0.9520047,0.14284179,59,0.01,0.0005,7212.688006877899
60,model_type.halexnet,activation.relu,0.8751085069444444,0.4152933855851491,0.9574864,0.12596168,60,0.01,0.0005,7333.749049425125
61,model_type.halexnet,activation.relu,0.8797743055555556,0.40810590651300216,0.9586068,0.12167053,61,0.01,0.0005,7452.708019018173
62,model_type.halexnet,activation.relu,0.8810763888888888,0.4056331780221727,0.95742637,0.12362099,62,0.01,0.0005,7571.923612117767
63,model_type.halexnet,activation.relu,0.8794487847222222,0.4111638797654046,0.9600672,0.118345596,63,0.01,0.0005,7693.141749858856
64,model_type.halexnet,activation.relu,0.8791232638888888,0.42209628224372864,0.96046734,0.11653175,64,0.01,0.0005,7812.022036075592
65,model_type.halexnet,activation.relu,0.8794487847222222,0.41714147064420914,0.9617078,0.11281297,65,0.01,0.0005,7931.207877397537
66,model_type.halexnet,activation.relu,0.8800998263888888,0.41864291826883954,0.9604474,0.114649035,66,0.01,0.0005,8051.305571317673
67,model_type.halexnet,activation.relu,0.8799913194444444,0.4148949450916714,0.96260804,0.11104308,67,0.01,0.0005,8170.340575695038
68,model_type.halexnet,activation.relu,0.8782552083333334,0.4166443347930908,0.96232796,0.109335944,68,0.01,0.0005,8288.802570819855
69,model_type.halexnet,activation.relu,0.8792317708333334,0.43262062470118207,0.9631282,0.10833482,69,0.01,0.0005,8408.095295667648
70,model_type.halexnet,activation.relu,0.8797743055555556,0.4154323074552748,0.9636084,0.10707192,70,0.01,0.0005,8526.92811012268
71,model_type.halexnet,activation.relu,0.8806423611111112,0.4257963498433431,0.9649088,0.102439545,71,0.01,0.0005,8646.883725881577
72,model_type.halexnet,activation.relu,0.8795572916666666,0.4301117029454973,0.9641085,0.10581161,72,0.01,0.0005,8767.281595468521
73,model_type.halexnet,activation.relu,0.8802083333333334,0.4255755643049876,0.96464866,0.10269219,73,0.01,0.0005,8886.160524606705
74,model_type.halexnet,activation.relu,0.8845486111111112,0.4168408181932237,0.9642886,0.105882965,74,0.01,0.0005,9005.437000989914
75,model_type.halexnet,activation.relu,0.8815104166666666,0.4188826282819112,0.9647287,0.102830835,75,0.01,0.0005,9127.922167539597
76,model_type.halexnet,activation.relu,0.8805338541666666,0.43040554722150165,0.9659691,0.0992238,76,0.01,0.0005,9247.616568565369
