,Model,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
26,model_type.alexnet,0.22900390625,3.4595305919647217,0.24422815,3.3350332,26,0.01,0.0005,3374.5966255664825
27,model_type.alexnet,0.268310546875,3.2355987429618835,0.25584188,3.2538812,27,0.01,0.0005,3498.032688856125
28,model_type.alexnet,0.270751953125,3.218538820743561,0.26955625,3.1797888,28,0.01,0.0005,3621.0909593105316
29,model_type.alexnet,0.271240234375,3.238102972507477,0.2805998,3.1080194,29,0.01,0.0005,3751.379548072815
30,model_type.alexnet,0.30029296875,3.075131833553314,0.29339388,3.037542,30,0.01,0.0005,3894.929070711136
31,model_type.alexnet,0.303955078125,3.0336118936538696,0.3047375,2.9726305,31,0.01,0.0005,4022.6004405021667
32,model_type.alexnet,0.281005859375,3.200967490673065,0.31791174,2.8988783,32,0.01,0.0005,4145.92236495018
33,model_type.alexnet,0.30712890625,3.027807116508484,0.3285151,2.837231,33,0.01,0.0005,4269.079251289368
34,model_type.alexnet,0.3173828125,2.978525757789612,0.3421495,2.7682974,34,0.01,0.0005,4392.410384178162
35,model_type.alexnet,0.324462890625,2.950185716152191,0.35270286,2.7038743,35,0.01,0.0005,4515.175938129425
36,model_type.alexnet,0.29638671875,3.13054621219635,0.36478674,2.642123,36,0.01,0.0005,4640.226104974747
37,model_type.alexnet,0.32958984375,2.9055988788604736,0.3778409,2.572437,37,0.01,0.0005,4762.182978630066
38,model_type.alexnet,0.333984375,2.885247230529785,0.38863435,2.5136936,38,0.01,0.0005,4884.374034166336
39,model_type.alexnet,0.348388671875,2.8339245319366455,0.40008804,2.447617,39,0.01,0.0005,5006.280001163483
40,model_type.alexnet,0.34375,2.8439258337020874,0.4134323,2.3733482,40,0.01,0.0005,5127.832073926926
41,model_type.alexnet,0.339111328125,2.882108211517334,0.42349553,2.3161821,41,0.01,0.0005,5249.551708698273
42,model_type.alexnet,0.3544921875,2.823881983757019,0.43570942,2.2438715,42,0.01,0.0005,5371.729731321335
43,model_type.alexnet,0.34521484375,2.850521445274353,0.45034412,2.175723,43,0.01,0.0005,5493.112900495529
44,model_type.alexnet,0.367431640625,2.7937424778938293,0.46300817,2.1083274,44,0.01,0.0005,5614.4491856098175
45,model_type.alexnet,0.362548828125,2.831224203109741,0.47524208,2.045893,45,0.01,0.0005,5737.109925508499
46,model_type.alexnet,0.362060546875,2.8305960297584534,0.48794615,1.9822023,46,0.01,0.0005,5858.314351320267
47,model_type.alexnet,0.358154296875,2.8718730211257935,0.5021807,1.9114442,47,0.01,0.0005,5980.518610954285
48,model_type.alexnet,0.357666015625,2.881988227367401,0.51617515,1.8435727,48,0.01,0.0005,6103.231872558594
49,model_type.alexnet,0.352294921875,2.9419854879379272,0.528129,1.7787905,49,0.01,0.0005,6225.011308670044
50,model_type.alexnet,0.33837890625,3.0086477994918823,0.54272366,1.7134507,50,0.01,0.0005,6347.194447040558
51,model_type.alexnet,0.344970703125,2.991774618625641,0.5591189,1.6408616,51,0.01,0.0005,6468.873843669891
52,model_type.alexnet,0.358642578125,3.0127444863319397,0.571873,1.5774138,52,0.01,0.0005,6590.221745252609
53,model_type.alexnet,0.34423828125,3.0359163880348206,0.5849272,1.5166062,53,0.01,0.0005,6711.69348692894
54,model_type.alexnet,0.34228515625,3.1026989817619324,0.5990517,1.450799,54,0.01,0.0005,6833.465304374695
55,model_type.alexnet,0.35107421875,3.1892152428627014,0.6104854,1.4002652,55,0.01,0.0005,6954.153555393219
56,model_type.alexnet,0.3740234375,3.1953821182250977,0.71799976,0.9784635,56,0.01,0.0005,7075.881124019623
57,model_type.alexnet,0.3642578125,3.332113206386566,0.7427877,0.89256877,57,0.01,0.0005,7196.735273599625
58,model_type.alexnet,0.375,3.323260188102722,0.7553717,0.84125936,58,0.01,0.0005,7324.365800380707
