,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
50,model_type.halexnet,activation.relu,0.5582682291666666,1.6912084685431585,0.67195505,1.1169147,50,0.01,0.0005,6036.295887231827
51,model_type.halexnet,activation.relu,0.5467664930555556,1.7982410324944391,0.6828385,1.077924,51,0.01,0.0005,6154.386349201202
52,model_type.halexnet,activation.relu,0.5526258680555556,1.743909411960178,0.6889605,1.049813,52,0.01,0.0005,6272.495440244675
53,model_type.halexnet,activation.relu,0.5567491319444444,1.7392369111378987,0.69994396,1.0117689,53,0.01,0.0005,6390.91318321228
54,model_type.halexnet,activation.relu,0.5628255208333334,1.7230313354068332,0.7085067,0.9799234,54,0.01,0.0005,6508.4316120147705
55,model_type.halexnet,activation.relu,0.5476345486111112,1.8322245942221747,0.7174296,0.94501805,55,0.01,0.0005,6629.335716724396
56,model_type.halexnet,activation.relu,0.5557725694444444,1.8364370266596477,0.7252121,0.91516215,56,0.01,0.0005,6746.887302398682
57,model_type.halexnet,activation.relu,0.5673828125,1.6993050045437283,0.7303137,0.89501154,57,0.01,0.0005,6864.95858168602
58,model_type.halexnet,activation.relu,0.5569661458333334,1.8222849633958604,0.7404369,0.85814506,58,0.01,0.0005,6982.7876052856445
59,model_type.halexnet,activation.relu,0.5666232638888888,1.763458940717909,0.7478593,0.8337016,59,0.01,0.0005,7101.517243146896
60,model_type.halexnet,activation.relu,0.5578342013888888,1.829575737317403,0.75740236,0.8019695,60,0.01,0.0005,7219.452834844589
61,model_type.halexnet,activation.relu,0.5545789930555556,1.8652734491560194,0.7651448,0.7736902,61,0.01,0.0005,7337.707710027695
62,model_type.halexnet,activation.relu,0.5811631944444444,1.7882162200080023,0.8327265,0.54342467,62,0.01,0.0005,7455.727880239487
63,model_type.halexnet,activation.relu,0.5856119791666666,1.8181406524446275,0.8418494,0.5056629,63,0.01,0.0005,7573.1438183784485
64,model_type.halexnet,activation.relu,0.5877821180555556,1.7870698240068223,0.8447103,0.49772388,64,0.01,0.0005,7690.893928766251
