,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
18,model_type.halexnet,activation.relu,0.3051215277777778,2.7994559605916343,0.30177656,2.7706296,18,0.01,0.0005,2250.016037464142
19,model_type.halexnet,activation.relu,0.3400607638888889,2.616064363055759,0.31770167,2.6920485,19,0.01,0.0005,2369.5912384986877
20,model_type.halexnet,activation.relu,0.3384331597222222,2.6193463802337646,0.33268645,2.6109104,20,0.01,0.0005,2490.023961544037
21,model_type.halexnet,activation.relu,0.3448350694444444,2.571642769707574,0.35165253,2.532754,21,0.01,0.0005,2609.062537908554
22,model_type.halexnet,activation.relu,0.3670789930555556,2.4697039127349854,0.36419654,2.4626553,22,0.01,0.0005,2728.7777531147003
23,model_type.halexnet,activation.relu,0.3913845486111111,2.375699202219645,0.3802417,2.3939779,23,0.01,0.0005,2848.750283718109
24,model_type.halexnet,activation.relu,0.4089626736111111,2.301642576853434,0.39242557,2.3256853,24,0.01,0.0005,2967.0889723300934
25,model_type.halexnet,activation.relu,0.4060329861111111,2.3055967224968805,0.40546975,2.268136,25,0.01,0.0005,3085.2134869098663
26,model_type.halexnet,activation.relu,0.4103732638888889,2.279269880718655,0.41873398,2.2019289,26,0.01,0.0005,3202.773006439209
27,model_type.halexnet,activation.relu,0.4348958333333333,2.1958645714653864,0.43289852,2.1379776,27,0.01,0.0005,3320.3005356788635
28,model_type.halexnet,activation.relu,0.416015625,2.2440496020846896,0.44604275,2.0783322,28,0.01,0.0005,3438.9049117565155
29,model_type.halexnet,activation.relu,0.4602864583333333,2.0605800681644015,0.4612276,2.012846,29,0.01,0.0005,3558.026454925537
30,model_type.halexnet,activation.relu,0.4463975694444444,2.116294675403171,0.47235116,1.9652588,30,0.01,0.0005,3676.6365234851837
31,model_type.halexnet,activation.relu,0.4471571180555556,2.136698762575785,0.48459506,1.9051467,31,0.01,0.0005,3795.722348213196
32,model_type.halexnet,activation.relu,0.494140625,1.9154722955491807,0.49391806,1.8626903,32,0.01,0.0005,3914.2374815940857
33,model_type.halexnet,activation.relu,0.4683159722222222,2.0523911582099066,0.50702226,1.7991548,33,0.01,0.0005,4032.700726747513
34,model_type.halexnet,activation.relu,0.4913194444444444,1.9268400139278836,0.5211068,1.7464654,34,0.01,0.0005,4153.041295289993
35,model_type.halexnet,activation.relu,0.482421875,1.9831600586573284,0.5301297,1.7088704,35,0.01,0.0005,4271.84112405777
36,model_type.halexnet,activation.relu,0.5053168402777778,1.887471980518765,0.5414333,1.6684424,36,0.01,0.0005,4390.240357637405
37,model_type.halexnet,activation.relu,0.5033637152777778,1.8933386140399509,0.54991597,1.6195183,37,0.01,0.0005,4508.120024681091
38,model_type.halexnet,activation.relu,0.5154079861111112,1.8456718524297078,0.5615597,1.5719758,38,0.01,0.0005,4626.821065664291
39,model_type.halexnet,activation.relu,0.5317925347222222,1.7711759805679321,0.57058257,1.5291737,39,0.01,0.0005,4744.708118200302
40,model_type.halexnet,activation.relu,0.5245225694444444,1.8152559200922649,0.5802457,1.4890379,40,0.01,0.0005,4863.95964384079
41,model_type.halexnet,activation.relu,0.5199652777777778,1.8383072747124567,0.59232956,1.4458817,41,0.01,0.0005,4983.299494504929
42,model_type.halexnet,activation.relu,0.5403645833333334,1.7384406858020358,0.5959907,1.417897,42,0.01,0.0005,5102.920663833618
43,model_type.halexnet,activation.relu,0.5162760416666666,1.8892597092522516,0.6082146,1.3713073,43,0.01,0.0005,5220.45804810524
44,model_type.halexnet,activation.relu,0.5374348958333334,1.7708007759518094,0.6185979,1.3297156,44,0.01,0.0005,5338.520564317703
45,model_type.halexnet,activation.relu,0.5361328125,1.7990558279885187,0.62924135,1.2871088,45,0.01,0.0005,5456.983309268951
46,model_type.halexnet,activation.relu,0.5520833333333334,1.7315349446402655,0.6390645,1.2531494,46,0.01,0.0005,5575.777600288391
47,model_type.halexnet,activation.relu,0.5443793402777778,1.753158860736423,0.64890766,1.2124156,47,0.01,0.0005,5694.436831235886
48,model_type.halexnet,activation.relu,0.5478515625,1.7536160151163738,0.65558976,1.1848749,48,0.01,0.0005,5813.829389333725
49,model_type.halexnet,activation.relu,0.5618489583333334,1.6866766611735027,0.6640125,1.147912,49,0.01,0.0005,5932.482506036758
50,model_type.halexnet,activation.relu,0.5556640625,1.755991432401869,0.67261523,1.1127619,50,0.01,0.0005,6050.811764001846
51,model_type.halexnet,activation.relu,0.55859375,1.7210062874688044,0.68231833,1.0725144,51,0.01,0.0005,6169.617821931839
52,model_type.halexnet,activation.relu,0.5721571180555556,1.6493581930796306,0.69160134,1.0422081,52,0.01,0.0005,6288.090927124023
53,model_type.halexnet,activation.relu,0.5608723958333334,1.7615669171015422,0.6990037,1.0202566,53,0.01,0.0005,6405.98085474968
54,model_type.halexnet,activation.relu,0.5704210069444444,1.7425695525275335,0.70862675,0.9748468,54,0.01,0.0005,6524.797002315521
55,model_type.halexnet,activation.relu,0.5529513888888888,1.7943400806850858,0.71424854,0.9564073,55,0.01,0.0005,6645.692296504974
56,model_type.halexnet,activation.relu,0.5758463541666666,1.6822465923097398,0.7235115,0.9167137,56,0.01,0.0005,6766.7818920612335
57,model_type.halexnet,activation.relu,0.5643446180555556,1.802546951505873,0.7306738,0.88588893,57,0.01,0.0005,6885.413619279861
58,model_type.halexnet,activation.relu,0.5757378472222222,1.696759025255839,0.73949665,0.8632717,58,0.01,0.0005,7003.74577331543
59,model_type.halexnet,activation.relu,0.5825737847222222,1.7152495251761541,0.7461588,0.8324925,59,0.01,0.0005,7122.241302013397
60,model_type.halexnet,activation.relu,0.5762803819444444,1.747483041551378,0.75352114,0.8064693,60,0.01,0.0005,7240.115319728851
61,model_type.halexnet,activation.relu,0.5801866319444444,1.7517313692304823,0.7606434,0.78249806,61,0.01,0.0005,7359.6714997291565
62,model_type.halexnet,activation.relu,0.5747612847222222,1.7328077687157526,0.7682859,0.75506663,62,0.01,0.0005,7479.191743373871
63,model_type.halexnet,activation.relu,0.5831163194444444,1.679847968949212,0.7757082,0.7295583,63,0.01,0.0005,7597.4747631549835
64,model_type.halexnet,activation.relu,0.5997178819444444,1.6934324900309246,0.83856833,0.522115,64,0.01,0.0005,7715.717858552933
65,model_type.halexnet,activation.relu,0.6060112847222222,1.7218090295791626,0.84669095,0.4872203,65,0.01,0.0005,7834.164910554886
66,model_type.halexnet,activation.relu,0.6006944444444444,1.7557253042856853,0.8553337,0.46370292,66,0.01,0.0005,7952.13642168045
