,Model,Activation,Test accuracy,Test loss,Train accuracy,Train loss,Epoch,Learning rate,Weight decay,Time
48,model_type.alexnet,activation.relu,0.4833984375,2.0427232450909085,0.56428057,1.5615239,48,0.01,0.0005,3654.752039909363
49,model_type.alexnet,activation.relu,0.4926215277777778,2.0232858525382147,0.5741037,1.516628,49,0.01,0.0005,3728.683384656906
50,model_type.alexnet,activation.relu,0.5022786458333334,1.9818767706553142,0.5848672,1.4752684,50,0.01,0.0005,3802.3267362117767
51,model_type.alexnet,activation.relu,0.4966362847222222,1.9663930204179552,0.5962308,1.4261359,51,0.01,0.0005,3876.2678339481354
52,model_type.alexnet,activation.relu,0.4864366319444444,2.088876207669576,0.6066141,1.3759472,52,0.01,0.0005,3951.619207382202
53,model_type.alexnet,activation.relu,0.5014105902777778,1.970505714416504,0.6170375,1.3317109,53,0.01,0.0005,4026.150696992874
54,model_type.alexnet,activation.relu,0.5061848958333334,1.9540270964304607,0.6293214,1.2779621,54,0.01,0.0005,4100.759518861771
55,model_type.alexnet,activation.relu,0.5079210069444444,1.9826135900285509,0.6425056,1.2352204,55,0.01,0.0005,4174.8467400074005
56,model_type.alexnet,activation.relu,0.5016276041666666,2.0144206947750516,0.6528489,1.187858,56,0.01,0.0005,4249.149724245071
57,model_type.alexnet,activation.relu,0.5072699652777778,1.9954424964057074,0.6612516,1.1487101,57,0.01,0.0005,4323.679442644119
58,model_type.alexnet,activation.relu,0.5179036458333334,1.9531459146075778,0.6714749,1.1184248,58,0.01,0.0005,4399.424160480499
59,model_type.alexnet,activation.relu,0.5072699652777778,2.038561701774597,0.68441904,1.0712209,59,0.01,0.0005,4473.977776288986
60,model_type.alexnet,activation.relu,0.5155164930555556,2.013326366742452,0.6904609,1.038593,60,0.01,0.0005,4548.64120388031
61,model_type.alexnet,activation.relu,0.5198567708333334,2.0431231525209217,0.70644605,0.9892749,61,0.01,0.0005,4622.789357423782
62,model_type.alexnet,activation.relu,0.5251736111111112,1.971467998292711,0.71328825,0.9571407,62,0.01,0.0005,4696.98619055748
63,model_type.alexnet,activation.relu,0.5031467013888888,2.065921743710836,0.7231314,0.92070633,63,0.01,0.0005,4770.916166305542
64,model_type.alexnet,activation.relu,0.51171875,2.052343977822198,0.7316141,0.88624763,64,0.01,0.0005,4845.08213186264
65,model_type.alexnet,activation.relu,0.5289713541666666,2.061072905858358,0.7407771,0.84785295,65,0.01,0.0005,4919.238143444061
66,model_type.alexnet,activation.relu,0.5218098958333334,2.0504631996154785,0.7519406,0.8118959,66,0.01,0.0005,4994.4362115859985
67,model_type.alexnet,activation.relu,0.5250651041666666,2.0618798997667103,0.7584627,0.79014045,67,0.01,0.0005,5069.122194766998
68,model_type.alexnet,activation.relu,0.5234375,2.1042598883310952,0.7674656,0.74902093,68,0.01,0.0005,5143.210356235504
69,model_type.alexnet,activation.relu,0.5262586805555556,2.1193825933668347,0.7726072,0.73301864,69,0.01,0.0005,5217.3427267074585
70,model_type.alexnet,activation.relu,0.5402560763888888,2.143965562184652,0.8363276,0.52894145,70,0.01,0.0005,5291.5557243824005
71,model_type.alexnet,activation.relu,0.5428602430555556,2.1384334564208984,0.85085225,0.4771516,71,0.01,0.0005,5365.448438405991
72,model_type.alexnet,activation.relu,0.5447048611111112,2.184253533681234,0.85755444,0.4562944,72,0.01,0.0005,5439.507592916489
